term,term_freq,doc_freq
woningbouw,99,74
halen,99,97
seksuele,99,71
toetsing,99,91
verwerking,99,88
verlaging,99,81
excl,99,71
subthema,99,83
dieren,98,64
krijgsmacht,98,70
onderwijsinstellingen,98,71
bijna,98,94
crisis,98,89
rekenen,98,63
locaties,98,71
krapte,98,88
ngf,98,50
belastingontvangsten,98,77
tarieven,98,80
groen,97,72
pandemie,97,86
definitief,97,84
deelname,97,86
voorlopige,97,81
prestaties,97,69
maatwerk,97,83
maritiem,97,63
opvolging,97,83
opgepakt,97,93
justitiële,97,65
bestuursrecht,97,73
weerbaarheid,97,86
governance,97,85
generieke,97,82
nam,97,67
sjenv,97,40
normen,96,83
voorbeelden,96,92
onderhandelingen,96,74
china,96,44
tegemoet,96,78
initiatief,96,83
recente,96,87
aanvulling,96,95
verbinding,96,88
geïnvesteerd,96,89
sturing,96,82
richtlijnen,96,82
terugkeer,96,78
keten,96,86
midden,96,88
wau,96,70
consultatie,96,93
kinderopvangtoeslag,96,66
reserve,96,64
groeifonds,96,73
gas,96,60
relevant,95,72
fin,95,69
afrika,95,66
verlenging,95,80
voorlichting,95,80
versie,95,90
uren,95,58
kind,95,70
redenen,95,83
kamers,95,82
afgegeven,95,78
beschermd,95,55
waterschappen,95,70
drinkwater,95,61
kenmerk,95,88
pakken,95,92
prioriteiten,95,81
prijs,95,60
latere,95,85
doorlopend,95,73
dggf,95,51
gemeentefonds,95,74
gouverneur,95,28
hiertoe,94,93
hoeverre,94,90
bevoegdheden,94,70
baarle,94,80
publicatie,94,85
klein,94,78
week,94,70
gezonde,94,74
antwoorden,94,82
register,94,70
waterkwaliteit,94,57
periodiek,94,91
hierboven,94,75
doorontwikkeling,94,82
2022,94,58
werkgever,93,71
definitie,93,75
overeenstemming,93,88
treden,93,90
ziet,93,91
randvoorwaarden,93,88
team,93,83
melden,93,80
tekort,93,77
oorzaken,93,88
dji,93,62
wereld,93,82
verant,93,89
wmo,93,46
gebouwde,93,69
gedrag,92,79
overeenkomst,92,73
punten,92,81
formatie,92,71
doelgroep,92,78
rotterdam,92,71
waterveiligheid,92,51
ernstige,92,73
participatie,92,77
eenheid,92,72
belanghebbende,92,52
ingesteld,92,87
aanleg,92,75
overboekingen,92,65
kortlopende,92,72
omvat,91,84
expliciet,91,87
persoonlijke,91,72
bovendien,91,89
interdepartementale,91,80
concreet,91,88
scenario,91,70
verstuurd,91,86
mensenhandel,91,40
faciliteren,91,89
reductie,91,63
afrekening,91,72
tegenvaller,91,53
jaarplan,90,72
noodzakelijke,90,83
optreden,90,83
slag,90,83
ondersteunt,90,83
gedaald,90,83
dezelfde,90,85
behalen,90,87
diversiteit,90,69
banken,90,74
mf,90,50
immateriële,90,65
én,89,86
lichamen,89,60
nadat,89,83
bilaterale,89,77
docenten,89,66
stond,89,87
vormgegeven,89,79
uitgekeerd,89,77
afstand,89,75
verplichte,89,84
advisering,89,80
sgp,89,73
wederopbouw,89,57
comptabel,89,29
welvaart,89,55
overboeking,89,56
sde,89,25
regulier,88,70
kamervragen,88,84
beoogd,88,74
lang,88,81
oneigenlijk,88,55
liggen,88,84
afwijken,88,85
creatieve,88,65
verlenen,88,84
onzekerheden,88,58
westerveld,88,73
afwijking,88,64
mentale,88,67
zelfstandige,88,78
leveranciers,88,65
bedroeg,88,75
focusonderwerp,88,64
boeren,88,62
geraamde,88,77
mevr,88,53
genoemd,87,85
ambtelijke,87,73
toevoeging,87,75
verkennen,87,81
behoud,87,83
extern,87,80
ondernemingen,87,67
gehad,87,82
regionaal,87,67
banen,87,54
schaal,87,51
id,87,71
doorlooptijd,87,44
wegens,87,80
vergelijking,87,81
ondernemen,87,62
bevolking,87,71
onttrekking,87,60
kas,87,61
intern,86,76
notaoverleg,86,64
soms,86,79
hoeveel,86,80
ilt,86,56
dossiers,86,64
enerzijds,86,86
inflatie,86,65
instrumentarium,86,73
fysieke,86,79
zelfstandig,86,78
onderzoekers,86,64
loop,86,83
overgedragen,86,66
ao,86,59
uitstroom,86,66
onderstaand,86,84
aanschaf,86,76
behaald,86,79
klimaatakkoord,86,69
cio,86,47
geworden,85,81
impuls,85,78
opnemen,85,80
dagen,85,69
wetboek,85,51
oordeel,85,74
vaardigheden,85,66
plas,85,74
actieprogramma,85,55
global,85,68
economisch,85,77
doorgeschoven,85,74
coronamaatregelen,85,61
uitstoot,85,50
ns,85,39
stemmen,84,64
opbrengsten,84,69
langs,84,73
stabiliteit,84,72
gemaakte,84,73
aanmerking,84,73
ondernemend,84,77
gedane,84,59
cu,84,68
oorspronkelijke,84,74
seksueel,84,50
wereldbank,84,63
rijksuitgaven,84,47
hoofdwegennet,84,50
onafhankelijk,83,76
kort,83,75
tabellen,83,68
beperkte,83,78
politiek,83,72
doorgevoerd,83,76
plek,83,67
brugfunctionaris,83,37
standaard,83,75
betrof,83,74
maximale,83,75
gehaald,83,75
criteria,83,73
anderzijds,83,83
hadden,83,78
medisch,83,61
usd,83,45
afghanistan,83,51
premie,83,55
afdracht,83,44
aangegane,83,63
coa,83,53
mag,82,75
verklaren,82,78
brieven,82,64
verbeterde,82,66
rechter,82,59
ministeriële,82,66
technologie,82,70
uitwerken,82,80
vooraf,82,79
wodc,82,62
betalingsregeling,82,23
gunste,82,65
vastge,82,65
meting,82,48
ministers,81,75
ngo,81,59
onderscheid,81,74
organiseren,81,80
vaker,81,77
vrij,81,72
centrum,81,77
trajecten,81,63
benutten,81,77
waardering,81,68
testen,81,53
kiezer,81,36
product,81,70
beveiliging,81,67
verplichtingenbudget,81,54
meevaller,81,45
bmkb,81,37
eventueel,80,77
mensenrechten,80,57
mogen,80,76
opzet,80,74
lokaal,80,69
sterke,80,71
huur,80,52
controles,80,57
european,80,64
rentelasten,80,60
doelmatige,80,60
hrn,80,18
vrije,79,64
zover,79,71
kmar,79,48
noordzee,79,54
gevoerd,79,74
bredere,79,73
formele,79,69
persoonsgegevens,79,67
rijksbijdrage,79,50
versnelling,79,72
daarop,79,77
beoordelen,79,71
minimum,79,53
limburg,79,61
aanbeveling,79,67
georganiseerde,79,52
uitspraak,79,63
collectieve,79,49
missie,79,63
bbp,79,35
begrotingsjaar,79,64
verslagjaar,79,59
pve,79,15
ambtenaren,78,62
ondermijning,78,60
eveneens,78,77
oplossen,78,71
wenselijk,78,68
gevonden,78,75
gezondheidszorg,78,74
slechts,78,76
gereserveerd,78,72
gegevensuitwisseling,78,43
opbouw,78,66
fors,78,73
geluid,78,48
ssc,78,44
gebruikers,77,68
prioriteit,77,73
gerichte,77,74
concept,77,62
pijler,77,51
minimaal,77,70
gang,77,76
aansluiten,77,75
prinsjesdag,77,71
speciaal,77,46
gerelateerde,77,70
plaatsvindt,77,74
noodzaak,77,74
uitstel,77,56
aangesloten,77,68
ontdekt,77,33
dmf,77,40
renovatie,77,55
rijkshoofdboekhouding,77,49
erop,76,73
democratische,76,66
zoeken,76,75
voorbereid,76,72
mondiale,76,66
non,76,60
hele,76,71
bedrijf,76,55
voren,76,68
keuze,76,61
basisvaardigheden,76,47
combinatie,76,71
vormgeving,76,72
netwerken,76,66
laag,76,71
maximum,76,69
brengt,76,73
opgezet,76,74
beleidsmatig,76,53
research,76,58
stimuleert,76,68
aangewezen,76,67
gedeeltelijk,76,65
voorheen,76,62
investment,76,57
invest,76,41
tz202212,76,37
doeltreffendheid,75,63
behouden,75,71
ep,75,15
verlengd,75,74
welk,75,74
hoewel,75,73
convenant,75,57
toets,75,64
schriftelijke,75,70
bewindspersonen,75,63
heel,75,68
vreemdelingen,75,42
voldoet,75,66
nispen,75,59
maand,75,62
versneld,75,66
functionerende,75,51
regisseren,75,64
rijksbegrotingsvoorschriften,75,66
uitgekomen,75,59
tz202210,75,33
afweging,74,62
hierna,74,60
vervangen,74,67
innovaties,74,63
dag,74,54
leeftijd,74,47
jong,74,67
ombudsman,74,37
stem,74,37
geïmplementeerd,74,70
inkopen,74,51
inkomensoverdrachten,74,57
rechtsstaat,73,54
racisme,73,42
geadviseerd,73,65
ervan,73,70
bepalingen,73,60
volgend,73,72
verricht,73,72
werkagenda,73,57
ho,73,47
inzichten,73,68
vergadering,73,46
kwam,73,68
besteden,73,71
beleidsmatige,73,58
voorbereidingen,73,71
privacy,73,63
gl,73,65
auditdienst,73,56
ondernemerschap,73,59
verrekening,73,54
audit,73,46
biodiversiteit,73,47
arbeid,73,60
stoffer,73,69
democratie,72,55
ondertekening,72,50
belast,72,67
oeso,72,51
documenten,72,63
hoofdlijnenbrief,72,61
enige,72,64
tekorten,72,58
afspraak,72,67
bovenstaande,72,70
slotte,72,71
rapporten,72,59
studie,72,62
tarief,72,52
ante,72,50
begrotingsreserves,72,51
logius,72,46
geplaatst,71,57
respectievelijk,71,68
hieraan,71,70
gelijke,71,63
duitsland,71,55
beneden,71,56
graaf,71,61
opdrachtgevers,71,60
verkenningen,71,48
jonge,71,60
interventies,71,54
doorstroom,71,45
agrarische,71,56
malversaties,71,33
begrotingshoofdstukken,71,66
boetes,71,54
autorisatie,71,47
informatiebeveiliging,71,51
begro,71,67
begrotingsgefinancierde,71,46
4e,71,48
iib,71,65
zaak,70,53
maat,70,63
aanbieden,70,64
zit,70,69
sancties,70,50
directeur,70,61
oorzaak,70,63
inschrijving,70,38
basisonderwijs,70,39
systematiek,70,60
klimaatverandering,70,60
pfas,70,37
alsnog,70,67
munitie,70,39
evenals,70,70
verkeer,70,59
onderhavige,70,52
aangehouden,70,61
balanspost,70,43
hoofdvaarwegennet,70,51
acm,70,47
nijboer,70,62
mens,69,54
referentie,69,63
operationeel,69,61
voorbeeld,69,66
cn,69,39
bv,69,52
verlagen,69,65
gezond,69,59
forensische,69,40
onzeker,69,39
gemeentelijke,69,65
dr,69,38
beheersing,69,57
control,69,54
gevoerde,69,42
verrekend,69,61
begrotingsartikel,69,61
kasschuif,69,58
bedrijfs,69,67
amendementen,69,58
langlopende,69,55
berg,69,46
verwachten,68,67
samenspraak,68,65
universiteit,68,55
health,68,50
dialoog,68,55
bestuurlijk,68,63
middelbaar,68,56
toekenning,68,55
partner,68,55
succesvol,68,66
onderliggende,68,63
vmbo,68,36
toepassen,68,60
onderlinge,68,62
begrotingshoofdstuk,68,46
leijten,68,63
hard,68,65
wind,68,51
plus,68,63
grondstoffen,68,53
inburgering,68,40
openstaand,68,40
dierenwelzijn,68,44
verklaart,67,46
caribische,67,52
wereldwijd,67,60
ondersteunende,67,57
opgelopen,67,61
toenemende,67,61
afwikkeling,67,61
crisisbeheersing,67,36
onzekerheid,67,54
lossen,67,64
software,67,48
ar,67,48
belemmeringen,67,63
realisaties,67,53
prijsplafond,67,40
leenfaciliteit,67,58
openstelling,67,58
enkel,66,56
verbonden,66,63
ging,66,63
tien,66,59
opgericht,66,61
sluit,66,66
ervaring,66,64
vergroot,66,64
uitzonderingen,66,57
ontstaat,66,62
voorwaarde,66,62
pre,66,64
behulp,66,60
geïntegreerde,66,56
continuïteit,66,59
klimaatbeleid,66,41
professionals,66,58
energieprijzen,66,53
dtif,66,33
beleidsevaluatie,66,28
rijksbreed,66,62
consumenten,66,50
afdrachten,66,43
omroep,66,30
beckerman,66,54
ccmo,66,18
ingevuld,65,60
situaties,65,58
gewenste,65,64
medewerker,65,56
vorige,65,61
verloop,65,53
voornemen,65,58
waarna,65,64
informele,65,44
jeugdzorg,65,41
aanspraak,65,48
oplevering,65,59
uitvoeringsorganisaties,65,58
geborgd,65,64
categorieën,65,54
ontvangst,65,57
veranderingen,65,62
kwalitatief,65,60
bereikbaarheid,65,47
standaarden,65,48
streeft,65,64
partnerschappen,65,52
ningen,65,63
menten,65,64
dnb,65,45
rentebaten,65,52
vlottende,65,48
voortgangsinformatie,65,63
hoofdrailnetconcessie,65,17
gekoppeld,64,61
beste,64,62
betrokkenheid,64,58
dreigingen,64,50
consequenties,64,62
aansluit,64,61
vacatures,64,46
vrijwel,64,61
werkzaam,64,57
hangt,64,61
actualisatie,64,52
grenzen,64,55
transformatie,64,53
toegankelijk,64,62
beleidsregel,64,20
amendement,64,42
oude,64,60
oost,64,46
srgr,64,27
aflossingen,64,56
betrekkingen,64,32
reizigers,64,37
verzelfstandiging,64,32
cybersecurity,64,43
kasstroomoverzicht,64,37
manieren,63,61
verzocht,63,61
aangemerkt,63,55
nauw,63,61
holland,63,45
veelal,63,61
bijdraagt,63,61
geboden,63,61
aanwezig,63,59
duidelijke,63,61
gemonitord,63,62
social,63,39
beleidsagenda,63,51
bevoegdheid,63,47
particuliere,63,54
uitgevoerde,63,61
civiele,63,48
berekening,63,56
huurtoeslag,63,36
stemming,63,60
gereedheid,63,31
security,63,49
klimaatadaptatie,63,45
aflossing,63,52
beëindiging,63,41
consulaire,63,34
staatsexamens,63,26
tegenvallers,63,53
dierziekten,63,26
dotaties,63,52
topfunctionarissen,63,36
ea,63,11
nederlanders,62,47
titel,62,49
waarom,62,58
verkiezingen,62,42
lijkt,62,60
opsporing,62,50
lessen,62,58
nadrukkelijk,62,61
beoordeeld,62,57
werving,62,55
iii,62,49
besturen,62,44
investering,62,52
optimaal,62,59
plaatsen,62,58
tijdige,62,51
gecorrigeerd,62,54
herijking,62,56
behorende,62,59
additionele,62,59
experimenten,62,45
bericht,62,60
bestuurders,62,58
betrouwbare,62,57
schatkist,62,57
fjr,62,47
budgettair,62,52
klm,62,35
kröger,62,52
hoofdlijnendebat,62,39
q2,62,51
conferentie,61,50
beslisnota,61,41
jl,61,60
adviseert,61,54
stakeholders,61,59
opties,61,58
inclusie,61,47
berekend,61,55
uitvoeringsorganisatie,61,53
evenementen,61,46
afgeronde,61,54
coalitie,61,57
toevoegen,61,50
utrecht,61,51
vaccinatie,61,35
complexe,61,57
werkloosheid,61,44
service,61,60
operaties,61,52
gramma,61,49
overschreden,61,59
vogelgriep,61,30
amhaouch,61,52
bepaling,60,52
geldende,60,56
pvdd,60,55
iedere,60,56
verenigde,60,55
benut,60,59
zogenaamde,60,59
eenvoudig,60,51
intensieve,60,49
input,60,56
daaraan,60,59
uitgebracht,60,53
groenlinks,60,56
werkgroep,60,48
bikker,60,50
anti,60,48
corruptie,60,48
voorts,60,59
wijken,60,54
negatief,60,52
strafrechtelijke,60,44
handreiking,60,50
geconstateerd,60,57
lag,60,58
adviescollege,60,51
vonden,60,57
heffing,60,44
ers,60,49
arbeidsvoorwaarden,60,50
terrorisme,60,43
ekv,60,26
boekjaar,60,42
toegezegde,60,56
ebn,60,30
zorgtoeslag,60,26
ertms,60,27
huurcommissie,60,33
participatiewet,60,41
areaal,60,30
rvig,60,36
minbz,60,22
jaarverantwoording,60,46
kengetal,60,44
benoemd,59,56
doorlichting,59,47
treffen,59,54
gelet,59,58
lastig,59,58
aanbiedingsbrief,59,47
samenwerkingsverbanden,59,42
kansengelijkheid,59,43
gevaarlijke,59,39
speelt,59,58
vpb,59,46
geregistreerd,59,49
doelgroepen,59,54
training,59,49
vooruitgang,59,53
collega,59,53
zeven,59,58
verrekenen,59,46
derhalve,59,58
borging,59,58
kandidaat,59,35
kieswet,59,29
hoofdwatersysteem,59,34
funderend,59,49
ontwik,59,57
transacties,59,41
tussentijdse,59,53
nominale,59,46
tuinbouw,59,37
cpb,59,47
provinciefonds,59,42
nza,59,46
krediet,59,41
militair,59,42
sanering,59,39
betaalbaar,59,55
ambtseed,58,22
dreiging,58,43
afloop,58,55
waarover,58,47
kennisinstellingen,58,52
gelegd,58,55
risicoregelingen,58,48
indienen,58,55
draagvlak,58,53
vullen,58,47
meenemen,58,54
beschikkingen,58,30
maatschappij,58,55
doelmatig,58,57
geactualiseerd,58,54
ingevoerd,58,58
ondermijnende,58,45
bezwaren,58,39
keling,58,55
fmo,58,42
extracomptabele,58,31
gehanteerde,58,57
zeeland,58,41
opbrengst,58,44
brp,58,30
nwo,58,33
dotatie,58,40
mnd,58,33
antwoord,57,55
inwoners,57,54
veld,57,54
wijzen,57,56
grens,57,50
gezonden,57,53
aanpakken,57,57
kwantitatieve,57,52
uitwisseling,57,47
bespreken,57,57
np,57,41
overgenomen,57,52
elektronische,57,37
voorgeschreven,57,56
overschrijdingen,57,44
gegrond,57,28
generiek,57,47
voorraden,57,46
verantwoordelijkheden,57,54
ringen,57,56
conflict,57,46
export,57,43
vrede,57,51
logistiek,57,43
gender,57,44
betaalde,57,50
overheveling,57,50
wia,57,38
levering,57,51
tvl,57,32
belastingplan,57,42
maatoug,57,47
actielijn,57,28
glastuinbouw,57,25
bewust,56,51
samengewerkt,56,55
intensivering,56,50
middenveld,56,40
formeel,56,53
ingaan,56,56
inrichten,56,54
achteraf,56,48
voorgesteld,56,49
score,56,34
overeen,56,53
ouder,56,49
veiligheidsregio,56,40
alternatieve,56,52
samenwerken,56,47
ingediende,56,46
tenslotte,56,55
melding,56,49
pbl,56,37
daadwerkelijke,56,55
mestbeleid,56,27
afgerekend,56,42
ncg,56,31
lastenagentschap,56,47
inge,56,47
veehouderij,56,36
visserijraad,56,31
verkrijgen,55,50
verduurzamen,55,49
afzonderlijke,55,54
voorgelegd,55,51
verdragen,55,36
kiezers,55,34
vraagstukken,55,50
zeker,55,54
toekomstbestendige,55,49
principe,55,51
opgestart,55,55
vrijheid,55,49
beslag,55,47
studiefinanciering,55,37
wachten,55,44
beschikken,55,54
gedeelte,55,49
oprichting,55,46
wederom,55,54
bewoners,55,47
wapens,55,35
beleidskader,55,42
aangescherpt,55,49
feiten,55,43
schappen,55,53
afwegingskader,55,46
stb,55,43
bronnen,55,46
grootschalige,55,52
woningmarkt,55,42
prijzen,55,48
handels,55,36
vertraagd,55,52
nt2,55,26
airport,55,30
banenafspraak,55,39
vth,55,29
verleden,54,53
menselijke,54,48
afgestemd,54,48
goedgekeurd,54,51
os,54,38
world,54,41
gebleven,54,53
mr,54,41
incidenten,54,41
rif,54,20
cijfer,54,41
plekken,54,36
best,54,53
voorziet,54,53
duidelijkheid,54,53
ernstig,54,41
aangepaste,54,52
beschikt,54,50
michon,54,41
bis,54,30
tno,54,48
essentieel,54,49
bestuursrechter,54,25
zodanig,54,53
indiener,54,47
aanzienlijk,54,54
feit,54,54
aanbesteding,54,49
gendergelijkheid,54,37
uitgesplitst,54,48
bni,54,31
aanbestedingen,54,40
eigenaar,54,45
peters,54,50
duizend,54,29
staatsdeelnemingen,54,36
wajong,54,27
go,54,23
zelfstandigen,54,41
luchthaven,54,34
emissie,54,37
objecten,54,35
haan,54,45
tekst,53,37
spreken,53,49
aangevuld,53,52
wens,53,50
hetgeen,53,51
vlak,53,51
opgehoogd,53,50
schrijven,53,49
adviseren,53,48
educatie,53,44
apart,53,52
wateren,53,34
zoetwater,53,27
rechtshandhaving,53,29
misstanden,53,33
verantwoorde,53,47
gestimuleerd,53,52
relaties,53,47
terreinen,53,45
dingen,53,52
nummer,53,48
bijgehouden,53,51
overdracht,53,49
bezig,53,51
restant,53,45
asiel,53,34
hervormingen,53,32
voorgedaan,53,43
wga,53,24
realisatiecijfers,53,41
wv,53,18
depositorekeningen,53,37
azarkan,53,49
bol,53,16
ed,53,9
vakmanschap,52,41
geïntegreerd,52,48
eindrapport,52,40
analyses,52,45
ondergrens,52,30
overleggen,52,46
terecht,52,48
aparte,52,49
toegekende,52,49
aangevraagd,52,50
dossier,52,43
campagne,52,40
bewustwording,52,50
herstellen,52,48
derkzen,52,39
koers,52,45
arbeids,52,50
gevolgd,52,51
verleende,52,40
vastlegging,52,49
verbod,52,47
patiënten,52,41
omt,52,28
materiele,52,43
rekeningen,52,41
support,52,44
ongewenste,52,43
stcrt,52,25
begrotingsbeheer,52,50
wfz,52,19
doelmatigheidsindicatoren,52,32
luchthavens,52,34
wijzigen,51,48
gemeenschappelijk,51,46
reikwijdte,51,51
decentralisatie,51,31
kiezen,51,48
kennen,51,46
zitten,51,49
achtergrond,51,49
good,51,45
inschatting,51,46
voornemens,51,49
code,51,28
aandachtspunten,51,46
slimme,51,37
prof,51,34
horen,51,41
geleverde,51,48
zogenoemde,51,51
regel,51,42
begonnen,51,49
verhoogde,51,48
ondergrond,51,32
universiteiten,51,37
overtredingen,51,30
km,51,24
vooruitlopend,51,50
wijkt,51,49
eerstvolgende,51,46
drive,51,31
lijke,51,49
fiscaal,51,39
eindtoets,51,21
box,51,39
borgstelling,51,27
wapensystemen,51,39
12e,51,25
vitale,51,43
nnb,51,13
boulakjar,51,46
img,51,31
energiebesparing,50,38
monumenten,50,32
beslissing,50,42
breder,50,47
instantie,50,48
vrijgemaakt,50,47
tevredenheid,50,39
4a,50,45
behoren,50,42
ketenpartners,50,43
cpt,50,12
gebonden,50,39
stijgende,50,46
factoren,50,47
hoogwaardige,50,41
vergunningen,50,38
basisregistratie,50,27
experimentenwet,50,34
minste,50,47
operatie,50,47
witwassen,50,34
steunpakket,50,39
bedrijvenbeleid,50,30
abd,50,15
ai,50,28
opdrachtgever,50,41
bisschop,50,45
stuks,50,13
grondwet,49,34
gesproken,49,45
wageningen,49,34
daaruit,49,49
hulpmiddelen,49,34
behandeld,49,48
past,49,48
betrokkenen,49,43
belanghebbenden,49,40
npo,49,31
regelen,49,47
reeks,49,41
unit,49,34
verandering,49,43
cultureel,49,37
individueel,49,48
natuurlijke,49,45
correcties,49,38
deltaprogramma,49,32
krw,49,27
gewasbeschermingsmiddelen,49,29
mentaal,49,33
soorten,49,40
uitvoerende,49,43
kredieten,49,36
trade,49,44
delta,49,35
aangaan,49,47
interna,49,46
steuning,49,48
teiten,49,46
kasbudget,49,46
accres,49,21
vergoedingen,49,39
toekomstfonds,49,19
rijksmedewerkers,49,24
mulder,49,39
exploitatiereserve,49,42
doorlooptijden,49,37
tvv,49,45
realisatiefase,49,38
