chunk_uid,tokens
845b6581:02279,"['saba', 'sint', 'eustatius', 'beperkt', 'politie', 'basiszorg', 'geeft', 'inwoners', 'twee', 'eilanden', 'soms', 'gevoel', 'vergeten', 'geheel', 'overigens', 'wel', 'aspect', 'oog', 'mag', 'korps', 'caribisch', 'nederland', 'goed', 'gaan', 'nadenken', 'recherchecapaciteit', 'gaan', 'inzetten', 'sint', 'eustatius', 'immers', 'bes', 'bonaire', 'alleen', 'zelfstandige', 'forensische', 'opsporing', 'moment', 'mogelijk', 'bovenwindse', 'rechercheurs', 'moeten', 'ingevlogen', 'vanaf', 'waardoor', 'onderzoeken', 'vaak', 'blijven', 'leidinggevende', 'afdeling', 'incidentgerichte', 'opsporing', 'kpcn', 'bonaire', 'verwoordt', 'verantwoordelijk', 'sint', 'eustatius', 'communicatie', 'eilanden', 'heel', 'lopen', 'wel', 'relatief', 'weinig', 'mee', 'eerlijk', 'gezegd', 'weet', 'chef', 'echt', 'weinig', 'eilanden', 'tijd', 'geleden', 'wel', 'medewerker', 'eilanden', 'toe', 'gegaan', 'aantal', 'oude', 'zaken', 'pakken', 'algemeen', 'weinig', 'zaken', 'name', 'sint', 'eustatius', 'verband', 'relatief', 'grote', 'aantal', 'ontbreken', 'opsporingsdeskundigen', 'gemis', 'ervaren', 'egmond', 'sinds', 'oktober', 'nederland', 'allerlei', 'manieren', 'geïnvesteerd', 'politie', 'caribisch', 'wagenpark', 'personeel', 'voorzien', 'nieuwe', 'uniformen', 'budget', 'politie', 'verhoogd', 'miljoen', 'verdubbeling', 'ten', 'opzichte', 'periode', 'transitie', 'bedraagt', 'budget', 'zelfs', 'miljoen', 'huisvesting', 'korps', 'orde', 'oktober', 'drie', 'verdiepingen', 'tellend', 'hoofdbureau', 'geopend']"
845b6581:02280,"['gebouw', 'alleen', 'kustwacht', 'koninklijke', 'marechaussee', 'volgens', 'hoofdinspecteur', 'raad', 'rechtshandhaving', 'samenwerking', 'tussen', 'diensten', 'aanzienlijk', 'eind', 'ander', 'nieuw', 'politiebureau', 'bonaire', 'gerenoveerd', 'hoofdkantoor', 'politie', 'saba', 'daarnaast', 'politiebureau', 'rincon', 'centrum', 'politiebureau', 'sint', 'eustatius', 'recentelijk', 'gerenoveerd', 'beschikking', 'vier', 'bonaire', 'totaal', 'drie', 'politiebu-', 'hoofdbureau', 'kralendijk', 'bureaus', 'amboina', 'saba', 'bevin-', 'den', 'twee', 'bottom', 'overigens', 'formatie', 'politie', 'laatste', 'jaren', 'verder', 'meegegroeid', 'aanzienlijke', 'stijging', 'bevolkingsomvang', 'politie', 'bovenwinden', 'zegt', 'wel', 'last', 'satellietstatus', 'alleen', 'basispolitiezorg', 'geven', 'lokale', 'politieman', '-vrouw', 'breed', 'georiënteerd', 'opsporing', 'beperkte', 'schaal', 'wel', 'gaat', 'volgens', 'korpschef', 'kpcn', 'ten', 'koste', 'net', 'zoals', 'overigens', 'relatief', 'grote', 'aantal', 'oneigenlijke', 'zoals', 'arrestantenvervoer', 'toezicht', 'houden', 'waarvoor', 'kpcn', 'gevangeniswezen', 'caribisch', 'nederland', 'kampt', 'jaren', 'tekort', 'justitiële', 'inrichting', 'caribisch', 'nederland', 'bonaire', 'beschikte', 'jongeren', 'plaatsen', 'wegens', 'gebrek', 'capaciteit', 'zowel', 'verdachten', 'gedetineerden', 'heengezonden', 'mark', 'et', 'detentieplaatsen', 'detentieratio', 'overigens', 'erg', 'tegen-', 'detentieratio', 'europees', 'nederland', 'december', 'uitbreiding', 'cellencomplex', 'detentieratio', 'drie', 'eilanden', 'verder', 'gestegen', 'acht', 'keer', 'niveau', 'europees']"
845b6581:02281,"['oorzaak', 'ratio', 'ligt', 'overigens', 'deels', 'nadruk', 'cariben', 'gelegd', 'repressie', 'zware', 'straffen', 'caribisch', 'nederland', 'hoogste', 'detentierati-', 'ter', 'benadrukt', 'voormalig', 'hoofdofficier', 'justitiële', 'inrichting', 'caribisch', 'nederland', 'voldeed', 'vóór', 'transitie', 'europees', 'comité', 'preventie', 'foltering', 'onmenselijke', 'vernederende', 'behandeling', 'concludeerde', 'bezoek', 'toenmalige', 'huis', 'bewaring', 'voorziening', 'vele', 'opzichten', 'vol-', 'deed', 'eisen', 'eind', 'sinds', 'dienst', 'justitiële', 'inrichtingen', 'bestaande', 'inrichting', 'huis', 'bewaring', 'bonaire', 'uitge-', 'breid', 'tijdelijke', 'capaciteit', 'vorm', 'gestapelde', 'beveiliging', 'ver-', 'beterd', 'bouw', 'bezoekzaal', 'luchtplaat-', 'sen', 'kantoren', 'hiermee', 'voldoet', 'inrichting', 'internationale', 'wet-', 'regel-', 'jeugdigen', 'volwassenen', 'gescheiden', 'elkaar', 'gedetineerd', 'aantal', 'ochtenden', 'per', 'week', 'krijgen', 'jongvolwassen', 'gevangenen', 'les', 'docent', 'lokale', 'scholengemeenschap', 'hierbij', 'zowel', 'reguliere', 'vakken', 'alfabetiseringscursus', 'medische', 'dienst', 'orde', 'regime', 'begin', 'jaar', 'startsein', 'gegeven', 'bouw', 'compleet', 'nieuwe', 'gevangenis', 'capaciteit', 'voldoen', 'eisen', 'cpt', 'diverse', 'zoals', 'bezoekersruimte', 'nieuwbouw', 'plan', 'komen', 'vervallen', 'nieuwe', 'gevangenis', 'sint', 'eustatius', 'reden', 'hoge', 'benodigde', 'orkaaneisen', 'waaraan', 'gebouw', 'moeten', 'daarom', 'ministerie', 'eind', 'besloten', 'bouw', 'faciliteit']"
845b6581:02282,"['aantal', 'cellen', 'oude', 'gevangenis', 'bonaire', 'volgens', 'regering', 'mogelijk', 'fysiek', 'overgeplaatst', 'sint', 'eustatius', 'hoofdinspecteur', 'raad', 'rechtshandhaving', 'mening', 'waarschijnlijk', 'hiervoor', 'benodigde', 'kraan', 'ontbreekt', 'sint', 'verdachten', 'langere', 'tijd', 'moeten', 'steeds', 'ging', 'gaat', 'gepaard', 'allerlei', 'praktische', 'arrestantenzorg', 'bewaking', 'verantwoordelijkheid', 'gevan-', 'genissen', 'bovenwindse', 'eilanden', 'basispolitiezorg', 'kpcn', 'hiermee', 'kpcn', 'maakt', 'hiervoor', 'freelance', 'gebruik', 'sint', 'eustatius', 'vrijwilligers', 'vrijwilligerskorps', 'sint', 'eustatius', 'des-', 'alniettemin', 'lokale', 'ieder', 'geval', 'hiermee', 'zwaar', 'belast', 'saba', 'beschikking', 'drie', 'uitvoeren', 'strafvonnissen', 'saba', 'sint', 'eustatius', 'levert', 'ander', 'praktisch', 'pro-', 'bleem', 'dient', 'bonaire', 'gebeuren', 'betekent', 'nodige', 'per', 'vliegtuig', 'bonaire', 'jicn', 'ver-', 'voer', 'vaak', 'benodigde', 'personeel', 'waardoor', 'koninklijke', 'marechaus-', 'see', 'vluchten', 'via', 'sint', 'aruba', 'curaçao', 'landen', 'formeel', 'verzoek', 'rechtshulp', 'ingediend', 'kost', 'tijd', 'sommige', 'gevallen', 'komt', 'zelfs', 'praktische', 'uitvoerbaarheid', 'vonnissen', 'geldboete-inning', 'bovenwindse', 'eilandbewoners', 'aldaar', 'weten', 'ieder', 'geval', 'korte', 'vervangende', 'hechtenis', 'plaatsvinden', 'boetes', 'daarvoor', 'zullen', 'immers', 'bonaire', 'moeten', 'overgebracht', 'kosten', 'hiervoor', 'gemaakt', 'moeten', 'staan', 'ver-', 'houding', 'lage']"
845b6581:02283,"['lost', 'vonnissen', 'zodra', 'totale', 'bedrag', 'openstaande', 'boetes', 'hoog', 'genoeg', 'alle', 'betrokken', 'personen', 'keer', 'opgepakt', 'bonaire', 'afgevoerd', 'raad', 'rechtshandhaving', 'positief', 'gang', 'zaken', 'omstandigheden', 'weliswaar', 'dankzij', 'nodige', 'creativiteit', 'improvisatie', 'draait', 'professionele', 'gevangen', 'komen', 'weinig', 'tekort', 'humaan', 'behandeld', 'openbaar', 'ministerie', 'bonaire', 'vóór', 'staatkundige', 'transitie', 'buitenpost', 'curaçao', 'bemenst', 'vier', 'één', 'beleidsmedewerker', 'één', 'officier', 'sinds', 'transitie', 'personeelssterkte', 'bes', 'geleidelijk', 'gegroeid', 'vanaf', 'sint', 'maarten', 'advocaat-generaal', 'bovenwindse', 'eilan-', 'den', 'gestationeerd', 'afgelopen', 'jaren', 'achter-', 'stand', 'opgelopen', 'uitvoeren', 'strafrechtelijke', 'veroorzaakt', 'zoals', 'gebrek', 'detentiecapaciteit', 'hoge', 'kosten', 'vervoer', 'bovenwindse', 'eilanden', 'geleid', 'project', 'woord', 'houdt', 'gevangenen', 'korte', 'straf', 'bijzondere', 'voorwaarden', 'dragen', 'overigens', 'inmiddels', 'flinke', 'inhaalslag', 'weten', 'maken', 'voorraad', 'openstaande', 'nadat', 'detentiecapaciteit', 'beschikbaar', 'begonnen', 'executeren', 'openstaande', 'voormalig', 'hoofdofficier', 'algemeen', 'betekent', 'grote', 'geografische', 'afstand', 'tussen', 'eilanden', 'overigens', 'reisbewegingen', 'maken', 'vanzelfsprekend', 'tijd', 'geld', 'kwijt', 'groter', 'probleem', 'waar', 'mee', 'verdwijnen', 'ver-', 'schillende', 'momenten', 'knelpunten', 'vinden', 'administratie', 'gebeurt', 'veelal', 'brondocumenten', 'soms', 'compleet', 'zittingslijst', 'rechtbank', 'handmatig', 'hierdoor', 'mogelijk', 'von-', 'nissen', 'blijven']"
845b6581:02284,"['bovendien', 'informatiesystemen', 'politie', 'gekoppeld', 'reden', 'moment', 'behoefte', 'ondersteuning', 'gebied', 'automatisering', 'zoals', 'hoge', 'aantal', 'technische', 'sepots', 'ander', 'probleem', 'waar', 'mee', 'hangt', 'enerzijds', 'samen', 'onvoldoende', 'kwalitatief', 'afronden', 'onderzoeken', 'anderzijds', 'maken', 'manier', 'waarop', 'parket', 'zaken', 'geregistreerd', 'alle', 'inverzekeringstel-', 'lingen', 'ingeschreven', 'weet', 'zaak', 'succesvolle', 'vervolging', 'wel', 'beschikt', 'inmiddels', 'lijst', 'vrijgelaten', 'personen', 'recidiverende', 'maakt', 'gerichte', 'aanpak', 'herhaalcriminaliteit', 'caribisch', 'nederland', 'velen', 'erkend', 'best', 'functi-', 'onerende', 'onderdelen', 'werken', 'vrijwel', 'alleen', 'europese', 'principe', 'drie', 'jaar', 'doorstromen', 'hoewel', 'inkapseling', 'cliëntelisme', 'maakt', 'moeite', 'instroom', 'sinds', 'bestuurskundige', 'transitie', 'vervolgt', 'tegenwoordig', 'weliswaar', 'detentiecapaciteit', 'navenant', 'toegenomen', 'groei', 'aantal', 'vonnissen', 'bevolking', 'politie', 'reclassering', 'blijven', 'verhouding', 'oor-', 'zaak', 'disbalans', 'ligt', 'alleen', 'groei', 'verdachten', 'ontbreken', 'aanvullend', 'onderzoek', 'nulmetingen', 'vaststellingen', 'formaties', 'inrichtingsplannen', 'voorzieningen', 'formaties', 'komen', 'hoofdinspecteur', 'veiligheid', 'raad', 'rechtshandhaving', 'reclassering', 'voogdijraad', 'caribisch', 'nederland', 'laatste', 'tijd', 'extra', 'aandacht', 'besteed', 'hulp', 'slachtoffers', 'zeker']"
845b6581:02285,"['concludeerde', 'commissie', 'evaluatieonderzoek', 'rechtshandhaving', 'nederlandse', 'antillen', 'onder-', 'vraagden', 'ondervraagden', 'saba', 'liefst', 'ondervraagden', 'sint', 'eustatius', 'mening', 'slachtoffers', 'misdrijven', 'aandacht', 'moeten', 'geschonken', 'steeds', 'verloopt', 'begeleiding', 'aangevers', 'slachtoffers', 'misdrijven', 'moeizaam', 'problemen', 'aanzienlijk', 'divers', 'begint', 'aangifte', 'overigens', 'beschikt', 'kpcn', 'normen', 'procedures', 'aangeven', 'aangevers', 'bejegend', 'moeten', 'wor-', 'den', 'weliswaar', 'slachtoffers', 'alle', 'eilanden', 'fysiek', 'aangifte', 'digi-', 'tale', 'aangiften', 'rvdr', 'alle', 'gevallen', 'daarvoor', 'afgesloten', 'niet-gehorige', 'ruimte', 'beschikbaar', 'terugkoppeling', 'aangifte', 'vindt', 'slechts', 'sporadisch', 'plaats', 'aangever', 'slachtoffer', 'door-', 'verwezen', 'hulpinstanties', 'bonaire', 'sint', 'eustatius', 'daar-', 'naast', 'kopie', 'uitgewerkte', 'aangifte', 'aangever', 'verstrekt', 'kwaliteit', 'aangiften', 'gegevens', 'ontbreken', 'velden', 'verkeerd', 'soms', 'plaats', 'tijdstip', 'aangifte', 'tijdstip', 'delict', 'opgeschreven', 'voldoende', 'door-', 'extra', 'complicerende', 'factor', 'overigens', 'soms', 'vertaalslag', 'wor-', 'den', 'taal', 'aangifte', 'overeenkomt', 'daarbij', 'aangevers', 'soms', 'onduidelijk', 'aangifte', 'slechts', 'melding', 'bonaire', 'papiaments', 'woord', 'aan-', 'gifte', 'melding', 'hetzelfde', 'sinds', 'transitie', 'caribisch', 'nederland', 'bureau', 'slachtofferhulp', 'bureau', 'valt', 'rechtstreeks']"
845b6581:02286,"['pas', 'opgerichte', 'bureau', 'raad', 'aantal', 'bureau', 'opera-', 'tioneel', 'bovenwindse', 'daarvoor', 'zoals', 'gespreks-', 'ontbreken', 'zoals', 'relevante', 'zaken', 'politie', 'doorverwezen', 'bureau', 'bsh', 'beschikt', 'alle', 'administratieve', 'organisatie', 'bsh', 'toont', 'enkele', 'functieomschrijvingen', 'aanwezig', 'medewerkers', 'zodat', 'dui-', 'delijk', 'mensen', 'bureau', 'beschikbaar', 'bsh', 'werkt', 'geven', 'kennen', 'weinig', 'waardering', 'ontvangen', 'vanuit', 'kpcn', 'zouden', 'onkostenvergoeding', 'prijs', 'stellen', 'doordat', 'bsh', 'langer', 'rechtstreeks', 'inzage', 'standaard', 'hoogte', 'alle', 'slachtoffers', 'mogelijk', 'hulp', 'nodig', 'hiervoor', 'organisatie', 'sterk', 'afhankelijk', 'mogelijk', 'verklaring', 'behoorlijk', 'sterk', 'gedaalde', 'aantal', 'hulpverleningen', 'ondanks', 'stijging', 'criminaliteit', 'geringe', 'aantal', 'meldin-', 'gen', 'bovenwindse', 'eilanden', 'eilanden', 'nut', 'ziet', 'bsh', 'motivatie', 'vrijwilligers', 'laatste', 'tijd', 'behoorlijk', 'afgeno-', 'volgens', 'raad', 'rechtshandhaving', 'motivatie', 'ieder', 'geval', 'probleem', 'stichting', 'reclassering', 'caribisch', 'nederland', 'klein', 'team', 'potentie', 'vol', 'bevlogenheid', 'creativiteit', 'taken', 'raad', 'wel', 'bezorgd', 'kwetsbaarheid', 'vanwege', 'kleine', 'omvang', 'voortdurende', 'verandering', 'waardoor', 'kennis', 'opnieuw', 'bovenwindse', 'eilanden', 'kwetsbaarheid', 'extra', 'doordat', 'slechts', 'één', 'medewerker', 'beide', 'ex-gedetineerden', 'beide', 'eilanden', 'continu', 'aangezien', 'medewerker', 'tijd', 'tussen', 'saba', 'sint', 'eustatius']"
845b6581:02287,"['doordat', 'reclasseringsmedewerker', 'toeziet', 'uitvoering', 'betekent', 'onmogelijk', 'eilanden', 'stuk', 'werkstraffen', 'leggen', 'tk', 'bonaire', 'vijf', 'medewerkers', 'srcn', 'blijkt', 'srcn', 'overigens', 'lastig', 'voldoende', 'geschikt', 'personeel', 'eilanden', 'ontbreken', 'jeugdstrafrecht', 'caribisch', 'nederland', 'bijbehorende', 'voor-', 'zieningen', 'maakt', 'lastig', 'voogdijraad', 'uitvoering', 'jeugdreclasseringsta-', 'ken', 'pakken', 'oktober', 'ontstaan', 'samenvoegen', 'drie', 'afzonderlijke', 'voogdijraden', 'caribisch', 'verant-', 'woordelijk', 'uitvoering', 'taakstraffen', 'jeugdreclassering', 'bestaat', 'naast', 'directeur', 'fte', 'faciliteiten', 'begeleiden', 'jonge', 'criminelen', 'slechts', 'zeer', 'beperkt', 'aanwezig', 'caribisch', 'tbr-', 'behandeling', 'caribisch', 'nederland', 'tbr-jongere', 'daarvoor', 'nederland', 'moeten', 'bemoeilijkt', 'uiteraard', 'functio-', 'neren', 'vanaf', 'staatkundige', 'transitie', 'jeugdcriminaliteit', 'licht', 'gebracht', 'strenger', 'vooral', 'voogdijraad', 'vormt', 'partners', 'contact', 'partijen', 'regelmatig', 'overleg', 'justitie', 'ketenzorg', 'af', 'jeugdcriminaliteit', 'sociale', 'achtergrond', 'bewaring', 'stellen', 'lost', 'problematiek', 'daarom', 'steeds', 'minder', 'jeugd', 'bewaring', 'gesteld', 'jeugdigen', 'kinderen', 'groeien', 'vaak', 'straat', 'opa', 'oma', 'spelen', 'belangrijke', 'rol', 'opvoe-', 'europese', 'opvoedingsstijl', 'moeilijk', 'duidelijk', 'zichtbaar', 'voogdijraad', 'afgelopen', 'twee', 'jaar', 'grote', 'stappen', 'voor-', 'waarts', 'name', 'komst', 'ervaren', 'raadsonderzoeker']"
845b6581:02288,"['alle', 'eilanden', 'alle', 'taken', 'risico', 'wel', 'taken', 'slechts', 'beperkt', 'aantal', 'medewerkers', 'belegd', 'mocht', 'medewerker', 'vertrek-', 'komt', 'continuïteit', 'snel', 'gevaar', 'gevolgen', 'transitie', 'naleving', 'gemaakte', 'afspraken', 'staan', 'veiligheid', 'veiligheidsvoorzieningen', 'vijf', 'jaar', 'bestuurlijke', 'afspraken', 'zullen', 'concluderende', 'para-', 'graaf', 'voorzichtig', 'antwoord', 'proberen', 'geven', 'algemene', 'belangrijk', 'merken', 'afspraken', 'gemaakt', 'kader', 'uitsluitend', 'aard', 'omvang', 'veiligheidsvoorzieningen', 'prestatieafspraken', 'gemaakt', 'aanrijtij-', 'den', 'percentage', 'sepots', 'openbaar', 'zeggen', 'gemaakte', 'afspra-', 'ken', 'voorzieningen', 'hoeverre', 'afgesproken', 'niveaus', 'kwaliteit', 'kwantiteit', 'voldoende', 'realiseren', 'gewenste', 'sterker', 'onduidelijk', 'welk', 'ambitieniveau', 'precies', 'nagestreefd', 'betrekking', 'veiligheid', 'caribisch', 'wel', 'professionals', 'huidige', 'voorzieningenniveau', 'aantal', 'punten', 'onvoldoende', 'formatie', 'korps', 'politie', 'caribisch', 'nederland', 'sinds', 'transitie', 'meegegroeid', 'aanzienlijke', 'stijging', 'bevolkingsomvang', 'name', 'opsporingscapaciteit', 'vooral', 'bovenwindse', 'erg', 'zoverre', 'sommige', 'gevallen', 'noodzakelijke', 'wet-', 'regelgeving', 'effectief', 'desalniettemin', 'wederom', 'zover', 'gemaakte', 'bestuurlijke', 'afspraken', 'nederland', 'wettelijk', 'minimale', 'formatiebezetting', 'kpcn', 'steeds', 'koninklijke', 'marechaussee', 'stelt', 'steeds', 'capaciteit', 'beschikbaar', 'name', 'gebied', 'politiehuisvesting', 'politiebureaus', 'bovenwindse', 'eilanden', 'gerenoveerd', 'nieuw', 'hoofdkantoor', 'bonaire', 'kcpn', 'werkt', 'samen', 'politie']"
845b6581:02289,"['uitgangsbegroting', 'kpcn', 'sinds', 'transitie', 'miljoen', 'politie', 'staat', 'gesteld', 'allerlei', 'nieuwe', 'apparatuur', 'begin', 'startsein', 'gegeven', 'bouw', 'compleet', 'nieuwe', 'gevangenis', 'stichting', 'reclassering', 'caribisch', 'nederland', 'vijf', 'medewerkers', 'actief', 'bonaire', 'één', 'persoon', 'reist', 'neer', 'tus-', 'sen', 'twee', 'bovenwindse', 'bes', 'sinds', 'transitie', 'geleidelijk', 'sinds', 'omvang', 'afgesproken', 'investeringen', 'veiligheidsvoorzieningen', 'verschillende', 'betrokkenen', 'zorgen', 'veiligheidssituatie', 'criminaliteitscijfers', 'hoewel', 'even', 'betrouwbaar', 'laten', 'verbetering', 'zien', 'sinds', 'hoewel', 'veiligheidsvoorzieningen', 'weliswaar', 'verbeterd', 'sinds', 'transitie', 'nederland', 'gebied', 'afspraken', 'veiligheid', 'eilanden', 'dezelfde', 'periode', 'eerder', 'verslechterd', 'concluderen', 'ondanks', 'aanzienlijke', 'investeringen', 'kant', 'nederland', 'caribisch', 'daadwerkelijke', 'veiligheid', 'eilanden', 'aannemelijk', 'vele', 'grote', 'veranderingen', 'sinds', 'transitie', 'erg', 'korte', 'energie', 'verschil-', 'lende', 'organisaties', 'extra', 'cursussen', 'medewerkers', 'moeten', 'volgen', 'nieuwe', 'vaardigheden', 'kosten', 'daarbij', 'komt', 'wederom', 'vanwege', 'lerend', 'vermogen', 'kpcn', 'relatief', 'laag', 'waardoor', 'nieuw', 'aangeleerde', 'praktijken', 'snel', 'ingang', 'daarnaast', 'roulatie', 'medewerkers', 'velen', 'probleem', 'hierdoor', 'kennis', 'kunde', 'verlo-', 'ren', 'ten', 'slotte', 'kunstmatige', 'opsplitsing', 'boven-', 'benedenwindse', 'eilanden', 'praktische', 'problemen', 'saba', 'sint', 'afhankelijk', 'buureiland', 'sint', 'moesten', 'oktober', 'ineens', 'richten', 'verre', 'levert', 'uitvoering', 'straf-', 'fen', 'allerlei', 'problemen', 'hele', 'veiligheidsketen', 'extra']"
845b6581:02290,"['geconcludeerd', 'nederland', 'sinds', 'transitie', 'afspraken', 'welis-', 'waar', 'nagekomen', 'geïnvesteerd', 'veiligheidsvoorzieningen', 'caribisch', 'beleving', 'bevolking', 'evert', 'pommer', 'nieuw', 'belevingsonderzoek', 'belangrijk', 'onderdeel', 'onderzoek', 'gevolgen', 'bestuurlijke', 'transitie', 'betreft', 'beleving', 'bevolking', 'gaat', 'daarbij', 'conform', 'verzoek', 'raad', 'state', 'vooral', 'concrete', 'maatschappelijke', 'effecten', 'dagelijkse', 'leven', 'eilandbewoners', 'merkbaar', 'maatschappelijke', 'effecten', 'moeten', 'licht', 'gezien', 'voorzieningenniveau', 'eilanden', 'gere-', 'aliseerd', 'verwachtingen', 'bewoners', 'eilanden', 'gekoesterd', 'ver-', 'krijgen', 'nieuwe', 'onderzoek', 'beleving', 'bevolking', 'vol-', 'gende', 'wijze', 'kaart', 'via', 'representatieve', 'enquête', 'volwassen', 'bevolking', 'drie', 'eilanden', 'beleving', 'situatie', 'bestuurlijke', 'via', 'intensieve', 'gesprekken', 'gevoerd', 'groepen', 'burgers', 'verschil-', 'lende', 'eilanden', 'onderzoeks-', 'adviesbureau', 'curconsult', 'verzoek', 'rijksvertegen-', 'jaren', 'belevingsonderzoek', 'nieuwe', 'situatie', 'eilanden', 'uitgevoerd', 'bevolking', 'caribisch', 'nederland', 'verder', 'oordeel', 'burgers', 'gebaseerd', 'representatieve', 'steekproef', 'verzoek', 'sociaal', 'cultureel', 'planbureau', 'cur-', 'consult', 'onderzoek', 'opnieuw', 'uitgevoerd', 'april', 'daarbij', 'enkele', 'vragen', 'komen', 'enkele', 'vragen', 'herhaald', 'enkele', 'nieuwe', 'vragen', 'vragen', 'komen', 'betrekking', 'voorzieningen', 'onderzoek', 'zoals', 'belastingdienst', 'nieuwe', 'vragen', 'vooral', 'betrekking', 'voorzieningen', 'waarvoor', 'lokale', 'overheid', 'verantwoordelijkheid', 'zoals', 'infrastructuur', 'beleid', 'rond', 'armoede', 'belangrijk', 'vermelden', 'elke', 'prioritaire', 'voorziening', 'open', 'vraag', 'waarin', 'elke', 'respondent', 'aangeven', 'volgens', 'twee', 'belangrijkste', 'punten', 'verbetering', 'betrokken', 'voorziening', 'verzoek', 'dsp-groep', 'vragen', 'opgenomen', 'democratische']"
845b6581:02291,"['dsp-groep', 'voert', 'onderzoek', 'werking', 'nieuwe', 'bestuurlijke', 'structuur', 'caribisch', 'ver-', 'antwoording', 'inclusief', 'rapportage', 'rapport', 'belevingsenquête', 'bevat', 'vragen', 'burgers', 'ervaren', 'leefsituatie', 'onderscheiden', 'gebieden', 'waarvan', 'acht', 'open', 'vragen', 'vier', 'vragen', 'waarin', 'respondent', 'rapportcijfer', 'elf', 'vragen', 'gesloten', 'antwoord-', 'categorieën', 'dezelfde', 'vraagstelling', 'gehanteerd', 'eerdere', 'belevings-', 'waardoor', 'vergelijkingen', 'mogelijk', 'vragen', 'gaan', 'algemene', 'situatie', 'vei-', 'bestuurlijke', 'situatie', 'koopkracht', 'enkele', 'vragen', 'opgenomen', 'achtergrond', 'gevraagd', 'lang', 'eiland', 'woont', 'welke', 'groep', 'behoort', 'betreft', 'werk', 'persoonskenmerken', 'beeld', 'gegeven', 'antwoorden', 'immers', 'verwachten', 'beeld', 'bereikte', 'voor-', 'zieningenniveau', 'alle', 'bevolkingsgroepen', 'hetzelfde', 'open', 'vragen', 'enquête', 'respondenten', 'per', 'terrein', 'overheidszorg', 'aangeven', 'ogen', 'belangrijkste', 'verbeterpunten', 'daarmee', 'geeft', 'belevingsonderzoek', 'naast', 'kwantitatief', 'kwalitatief', 'beeld', 'ervaringen', 'geven', 'antwoorden', 'inkleuring', 'gesloten', 'vragen', 'beleefde', 'inkleuring', 'geïntensiveerd', 'verschillende', 'talen', 'eilanden', 'vragenlijsten', 'vier', 'talen', 'opgesteld', 'spaans', 'alvorens', 'formulier', 'definitief', 'maken', 'curconsult', 'proefenquête', 'resultaten', 'hiervan', 'gaven', 'aanleiding', 'kleine', 'wijzigingen', 'enquêtes', 'telefonisch', 'afgenomen', 'vast', 'team', 'steek-', 'proefkader', 'gevormd', 'telefoonlijsten', 'zowel', 'vaste', 'mobiele', 'mobiele', 'nummers', 'nieuw', 'voorheen', 'werden', 'alleen', 'vaste', 'nummers', 'afwisselend', 'vaste', 'mobiele', 'telefoonnummers']"
845b6581:02292,"['enquêtes', 'werkdagen', 'avonduren', 'gehouden', 'uur', 'zaterdag', 'tijdens', 'feestdagen', 'enquête', 'afgenomen', 'maand', 'april', 'burgers', 'caribisch', 'nederland', 'vanaf', 'leeftijd', 'bonaire', 'enquêtes', 'sint', 'eustatius', 'saba', 'totale', 'nettorespons', 'bedraagt', 'daarmee', 'volwassen', 'sabanen', 'statianen', 'afnemen', 'enquêtes', 'mede', 'lengte', 'enquête', 'combinatie', 'grote', 'aantal', 'open', 'tijd', 'beslag', 'leidde', 'soms', 'toe', 'deelnemers', 'halverwege', 'enquête', 'eerste', 'belevingsonderzoeken', 'deelname', 'nagenoeg', 'iedereen', 'bereid', 'mee', 'bereidheid', 'deelname', 'duidelijk', 'bereidheid', 'geringer', 'mee', 'werken', 'eerste', 'jaren', 'globaal', 'haakte', 'telefonisch', 'contact', 'vijf', 'statianen', 'acht', 'sabanen', 'acht', 'bereidheid', 'mee', 'werken', 'sint', 'eustatius', 'gerin-', 'specifieke', 'argumenten', 'keer', 'mee', 'eerder', 'meegedaan', 'dergelijk', 'cbs', 'recentelijk', 'enquête', 'gehou-', 'twijfel', 'nut', 'nut', 'enquête', 'som-', 'migen', 'mening', 'onderzocht', 'resultaten', 'inloopspreekuren', 'sociaal', 'cultureel', 'planbureau', 'gehouden', 'dezelfde', 'tijd', 'dezelfde', 'enkelen', 'ander', 'argument', 'af', 'zien', 'deelname', 'telefonische', 'beperkte', 'omvang', 'bevolking', 'geringere', 'medewerking', 'sint', 'eustatius', 'saba', 'ertoe', 'geleid', 'respons', 'eilanden', 'minder', 'overeenstemming', 'bevolkingsopbouw', 'leeftijd', 'geslacht']"
